Tour,Commonality with CMSA,Min commonality with MSA,Avg commonality with MSA,Max commonality with MSA
"[0,6,14,5,15,4,3,16,8,7,10,12,1,9,13,2,11]",47.06,5.88,13.15,17.65
"[0,13,2,10,12,1,9,14,6,15,5,4,3,8,7,16,11]",47.06,5.88,13.15,17.65
"[0,15,5,14,6,4,3,16,7,8,10,9,12,1,13,2,11]",47.06,5.88,13.15,17.65
"[0,15,14,5,6,4,3,8,16,7,10,1,9,12,13,2,11]",47.06,5.88,13.15,17.65
"[0,14,6,15,5,4,3,8,7,16,9,1,12,10,13,2,11]",47.06,5.88,13.15,17.65
"[0,11,5,15,6,14,3,4,7,16,8,9,1,10,12,2,13]",41.18,29.41,33.56,41.18
"[0,11,5,15,14,6,3,4,7,8,16,9,1,10,12,2,13]",41.18,29.41,33.56,41.18
"[0,11,5,14,15,6,3,4,16,7,8,1,10,12,9,2,13]",41.18,29.41,33.56,41.18
"[0,11,2,13,1,9,12,10,5,15,14,6,3,4,16,7,8]",41.18,29.41,33.56,41.18
"[0,11,2,13,1,10,12,9,14,6,5,15,3,4,7,16,8]",41.18,29.41,33.56,41.18
"[0,11,14,5,6,15,3,4,7,8,16,1,9,10,12,2,13]",41.18,29.41,33.56,41.18
"[0,11,6,14,15,5,3,4,7,8,16,1,9,10,12,2,13]",41.18,23.53,33.22,41.18
"[0,11,5,6,14,15,3,4,7,8,16,10,12,9,1,2,13]",41.18,23.53,33.22,41.18
"[0,11,5,14,6,15,3,4,7,16,8,10,9,12,1,2,13]",41.18,23.53,33.22,41.18
"[0,5,15,14,6,3,4,7,16,8,1,10,12,9,2,13,11]",41.18,23.53,31.83,41.18
"[0,5,14,6,15,3,4,7,8,16,1,10,12,9,2,13,11]",41.18,23.53,31.83,41.18
"[0,11,2,13,1,10,12,9,7,16,8,4,3,5,15,6,14]",41.18,23.53,28.72,41.18
"[0,11,8,7,16,3,4,15,6,14,5,1,10,9,12,2,13]",41.18,23.53,28.37,35.29
"[0,11,7,8,16,3,4,6,14,15,5,10,9,1,12,2,13]",41.18,23.53,28.37,35.29
"[0,11,5,6,15,14,4,3,7,8,16,9,10,1,12,2,13]",41.18,23.53,28.37,35.29
"[0,11,5,15,14,6,3,4,7,16,8,12,1,10,9,13,2]",41.18,23.53,28.37,35.29
"[0,11,5,14,15,6,3,4,8,7,16,1,12,10,9,13,2]",41.18,23.53,28.37,35.29
"[0,11,5,14,15,6,3,4,16,8,7,10,9,1,12,2,13]",41.18,23.53,28.37,35.29
"[0,11,2,13,10,9,12,1,5,6,15,14,3,4,16,7,8]",41.18,23.53,28.37,35.29
"[0,11,15,5,14,6,3,4,7,16,8,1,12,10,9,13,2]",41.18,23.53,28.37,35.29
"[0,11,14,6,5,15,3,4,8,16,7,1,12,9,10,2,13]",41.18,23.53,28.37,35.29
"[0,15,6,5,14,3,4,7,16,8,1,9,10,12,2,13,11]",41.18,23.53,28.37,35.29
"[0,11,5,15,14,6,4,3,7,8,16,12,1,9,10,2,13]",41.18,23.53,28.37,35.29
"[0,11,5,15,14,6,4,3,7,16,8,12,10,1,9,2,13]",41.18,23.53,28.37,35.29
"[0,11,5,14,15,6,4,3,16,7,8,1,9,12,10,2,13]",41.18,23.53,28.37,35.29
"[0,6,14,15,5,3,4,7,8,16,1,12,10,9,2,13,11]",41.18,17.65,28.03,35.29
"[0,11,5,14,6,15,4,3,7,16,8,9,10,12,1,2,13]",41.18,17.65,28.03,35.29
"[0,2,13,1,9,10,12,15,6,14,5,3,4,7,16,8,11]",41.18,17.65,28.03,35.29
"[0,11,6,15,14,5,3,4,8,16,7,1,9,12,10,2,13]",41.18,17.65,28.03,35.29
"[0,5,6,14,15,4,3,7,16,8,1,12,10,9,2,13,11]",41.18,17.65,26.64,35.29
"[0,5,6,14,15,4,3,7,8,16,1,9,12,10,2,13,11]",41.18,17.65,26.64,35.29
"[0,5,15,6,14,3,4,7,8,16,1,9,12,10,13,2,11]",41.18,17.65,26.64,35.29
"[0,5,15,6,14,3,4,7,8,16,1,9,10,12,13,2,11]",41.18,17.65,26.64,35.29
"[0,5,6,14,15,3,4,7,16,8,1,10,9,12,13,2,11]",41.18,17.65,26.64,35.29
"[0,11,7,8,16,4,3,5,15,6,14,1,12,9,10,13,2]",41.18,17.65,23.53,35.29
"[0,11,13,2,1,10,12,9,5,15,14,6,4,3,7,16,8]",41.18,17.65,23.53,35.29
"[0,11,6,5,15,14,3,4,16,8,7,1,12,9,10,13,2]",41.18,17.65,23.18,29.41
"[0,2,13,1,9,12,10,6,5,15,14,4,3,7,8,16,11]",41.18,17.65,23.18,29.41
"[0,14,6,5,15,3,4,7,16,8,1,10,12,9,13,2,11]",41.18,17.65,23.18,29.41
"[0,11,6,5,15,14,4,3,8,16,7,1,12,9,10,2,13]",41.18,17.65,23.18,29.41
"[0,11,2,13,1,10,12,9,16,8,7,4,3,15,5,14,6]",41.18,17.65,23.18,29.41
"[0,11,16,8,7,3,4,5,6,15,14,9,12,1,10,13,2]",41.18,17.65,23.18,29.41
"[0,11,15,6,14,5,4,3,8,7,16,1,10,9,12,2,13]",41.18,17.65,23.18,29.41
"[0,11,15,14,5,6,4,3,8,16,7,1,9,12,10,2,13]",41.18,17.65,23.18,29.41
"[0,11,15,14,5,6,4,3,7,8,16,1,9,12,10,13,2]",41.18,17.65,23.18,29.41
"[0,11,8,16,7,3,4,5,15,6,14,10,9,1,12,13,2]",41.18,17.65,23.18,29.41
"[0,11,15,6,14,5,4,3,7,8,16,12,9,1,10,2,13]",41.18,17.65,23.18,29.41
"[0,14,5,15,6,3,4,8,16,7,1,10,12,9,2,13,11]",41.18,17.65,23.18,29.41
"[0,11,8,16,7,3,4,6,15,14,5,12,10,1,9,2,13]",41.18,17.65,23.18,29.41
"[0,11,8,16,7,3,4,15,14,5,6,1,12,10,9,13,2]",41.18,17.65,23.18,29.41
"[0,11,6,15,14,5,4,3,16,7,8,1,12,10,9,2,13]",41.18,17.65,23.18,29.41
"[0,11,6,14,15,5,4,3,7,16,8,12,1,9,10,2,13]",41.18,17.65,23.18,29.41
"[0,11,15,5,6,14,3,4,7,16,8,9,10,12,1,13,2]",41.18,17.65,23.18,29.41
"[0,11,13,2,10,1,12,9,5,14,6,15,4,3,7,16,8]",41.18,17.65,23.18,29.41
"[0,7,8,16,3,4,14,15,6,5,1,12,9,10,13,2,11]",41.18,11.76,22.49,29.41
"[0,5,6,15,14,4,3,7,8,16,1,10,9,12,13,2,11]",41.18,11.76,21.45,29.41
"[0,5,15,14,6,4,3,7,16,8,1,10,12,9,13,2,11]",41.18,11.76,21.45,29.41
"[0,11,2,13,10,12,9,1,5,14,15,6,4,3,8,16,7]",41.18,11.76,18.69,29.41
"[0,11,7,8,16,4,3,5,15,14,6,10,12,9,1,13,2]",41.18,11.76,18.34,29.41
"[0,8,7,16,4,3,6,14,15,5,1,10,12,9,2,13,11]",41.18,11.76,17.99,23.53
"[0,8,16,7,3,4,14,6,15,5,9,10,1,12,2,13,11]",41.18,11.76,17.99,23.53
"[0,8,16,7,3,4,14,15,5,6,1,10,12,9,13,2,11]",41.18,11.76,17.99,23.53
"[0,6,5,14,15,3,4,7,8,16,9,10,12,1,13,2,11]",41.18,11.76,17.99,23.53
"[0,6,14,5,15,4,3,7,8,16,1,9,10,12,13,2,11]",41.18,11.76,17.99,23.53
"[0,16,8,7,3,4,5,6,15,14,9,12,1,10,13,2,11]",41.18,11.76,17.99,23.53
"[0,15,5,14,6,4,3,7,16,8,1,9,12,10,13,2,11]",41.18,11.76,17.99,23.53
"[0,15,14,5,6,4,3,8,16,7,1,12,9,10,2,13,11]",41.18,11.76,17.99,23.53
"[0,14,6,5,15,4,3,7,16,8,1,10,12,9,13,2,11]",41.18,11.76,17.99,23.53
"[0,14,6,5,15,4,3,16,8,7,1,10,12,9,2,13,11]",41.18,11.76,17.99,23.53
"[0,14,5,15,6,4,3,8,16,7,1,9,10,12,2,13,11]",41.18,11.76,17.99,23.53
"[0,11,8,7,16,4,3,14,6,15,5,1,12,10,9,13,2]",41.18,11.76,17.99,23.53
"[0,11,8,16,7,4,3,6,14,15,5,9,12,1,10,2,13]",41.18,11.76,17.99,23.53
"[0,11,6,15,14,5,4,3,8,7,16,1,10,9,12,13,2]",41.18,11.76,17.99,23.53
"[0,11,6,15,14,5,4,3,16,8,7,10,1,9,12,2,13]",41.18,11.76,17.99,23.53
"[0,11,6,14,5,15,4,3,7,8,16,10,9,12,1,13,2]",41.18,11.76,17.99,23.53
"[0,11,6,14,15,5,4,3,7,16,8,12,10,1,9,13,2]",41.18,11.76,17.99,23.53
"[0,11,6,14,15,5,4,3,16,8,7,10,1,9,12,2,13]",41.18,11.76,17.99,23.53
"[0,11,5,6,15,14,4,3,8,7,16,9,12,10,1,13,2]",41.18,11.76,17.99,23.53
"[0,11,5,6,14,15,4,3,16,7,8,10,9,12,1,13,2]",41.18,11.76,17.99,23.53
"[0,11,5,15,6,14,4,3,8,7,16,9,10,12,1,13,2]",41.18,11.76,17.99,23.53
"[0,11,5,14,6,15,4,3,8,16,7,9,1,12,10,13,2]",41.18,11.76,17.99,23.53
"[0,11,15,6,14,5,4,3,16,8,7,12,1,9,10,2,13]",41.18,11.76,17.99,23.53
"[0,11,13,2,12,10,9,1,7,16,8,4,3,15,5,14,6]",41.18,11.76,17.99,23.53
"[0,13,2,10,9,12,1,14,15,6,5,3,4,7,16,8,11]",41.18,5.88,17.65,23.53
"[0,11,8,16,7,4,3,14,15,6,5,9,10,12,1,2,13]",41.18,5.88,17.65,23.53
"[0,11,15,6,14,5,4,3,16,8,7,10,9,12,1,2,13]",41.18,5.88,17.65,23.53
"[0,7,16,8,3,4,14,6,15,5,10,9,12,1,13,2,11]",41.18,5.88,17.30,23.53
"[0,7,16,8,3,4,14,15,6,5,9,10,12,1,13,2,11]",41.18,5.88,17.30,23.53
"[0,5,15,14,6,4,3,8,16,7,1,9,10,12,13,2,11]",41.18,5.88,16.26,23.53
"[0,5,14,15,6,4,3,16,8,7,1,10,9,12,13,2,11]",41.18,5.88,16.26,23.53
"[0,5,15,6,14,3,4,8,16,7,9,12,10,1,13,2,11]",41.18,5.88,16.26,23.53
"[0,11,2,13,9,10,12,1,14,15,6,5,4,3,8,16,7]",41.18,5.88,13.49,23.53
"[0,13,2,1,9,10,12,6,14,15,5,4,3,7,16,8,11]",41.18,5.88,13.15,23.53
"[0,14,15,6,5,4,3,16,8,7,10,1,12,9,2,13,11]",41.18,5.88,12.80,17.65
"[0,14,15,6,5,4,3,8,16,7,10,9,1,12,2,13,11]",41.18,5.88,12.80,17.65
"[0,11,13,2,12,10,9,1,8,16,7,4,3,14,6,5,15]",41.18,5.88,12.80,17.65
"[0,8,7,16,3,4,14,15,6,5,10,12,9,1,13,2,11]",41.18,5.88,12.80,17.65
"[0,14,6,5,15,3,4,16,8,7,10,12,9,1,13,2,11]",41.18,5.88,12.80,17.65
"[0,11,14,6,15,5,4,3,16,8,7,10,1,12,9,13,2]",41.18,5.88,12.80,17.65
"[0,11,8,16,7,4,3,15,5,14,6,12,10,9,1,13,2]",41.18,5.88,12.80,17.65
"[0,8,7,16,3,4,6,15,14,5,10,9,12,1,13,2,11]",41.18,5.88,12.80,17.65
"[0,6,15,14,5,4,3,7,8,16,12,1,9,10,13,2,11]",41.18,5.88,12.80,17.65
"[0,2,13,10,9,12,1,14,15,5,6,4,3,8,16,7,11]",41.18,5.88,12.80,17.65
"[0,14,6,15,5,4,3,16,7,8,1,9,12,10,13,2,11]",41.18,5.88,12.80,17.65
"[0,14,15,5,6,4,3,7,16,8,9,10,12,1,13,2,11]",41.18,5.88,12.80,17.65
"[0,11,13,2,9,10,12,1,8,16,7,4,3,6,15,14,5]",41.18,0.00,9.34,17.65
"[0,13,2,1,12,9,10,6,14,15,5,4,3,16,8,7,11]",41.18,0.00,7.96,17.65
"[0,16,7,8,4,3,6,15,14,5,10,12,9,1,13,2,11]",41.18,0.00,7.61,11.76
"[0,14,15,6,5,4,3,16,8,7,9,1,12,10,13,2,11]",41.18,0.00,7.61,11.76
"[0,15,14,5,6,4,3,8,16,7,9,10,12,1,13,2,11]",41.18,0.00,7.61,11.76
"[0,13,2,12,10,1,9,6,14,15,5,4,3,16,8,7,11]",41.18,0.00,7.61,11.76
"[0,11,7,8,16,3,4,5,15,14,6,1,9,12,10,2,13]",35.29,29.41,33.22,35.29
"[0,11,2,13,1,10,12,9,7,16,8,3,4,5,6,14,15]",35.29,29.41,33.22,35.29
"[0,2,13,1,12,9,10,5,14,6,15,3,4,7,8,16,11]",35.29,23.53,28.03,35.29
"[0,11,5,6,15,14,3,4,7,16,8,1,12,9,10,13,2]",35.29,23.53,28.03,35.29
"[0,11,5,6,14,15,3,4,7,8,16,1,10,9,12,13,2]",35.29,23.53,28.03,35.29
"[0,11,5,15,6,14,4,3,7,16,8,1,9,10,12,2,13]",35.29,23.53,28.03,35.29
"[0,11,2,13,1,9,12,10,5,14,6,15,4,3,7,8,16]",35.29,23.53,28.03,35.29
"[0,11,2,13,1,10,9,12,5,6,14,15,4,3,7,8,16]",35.29,23.53,28.03,35.29
"[0,11,6,15,14,5,4,3,7,8,16,1,9,12,10,2,13]",35.29,17.65,22.84,29.41
"[0,11,6,14,15,5,4,3,7,8,16,1,12,10,9,2,13]",35.29,17.65,22.84,29.41
"[0,11,5,14,6,15,3,4,7,16,8,10,9,12,1,13,2]",35.29,17.65,22.84,29.41
"[0,11,14,15,6,5,4,3,7,16,8,1,9,12,10,13,2]",35.29,11.76,17.65,23.53
"[0,6,15,14,5,4,3,7,8,16,1,12,9,10,2,13,11]",35.29,11.76,17.65,23.53
"[0,15,6,14,5,4,3,7,8,16,1,12,10,9,2,13,11]",35.29,11.76,17.65,23.53
"[0,11,2,13,12,9,10,1,14,15,6,5,4,3,7,8,16]",35.29,11.76,17.65,23.53
"[0,11,13,2,12,10,9,1,5,15,14,6,4,3,7,8,16]",35.29,11.76,17.65,23.53
"[0,13,2,12,10,9,1,5,6,15,14,4,3,7,8,16,11]",35.29,5.88,12.46,17.65
"[0,6,15,14,5,4,3,8,16,7,1,12,9,10,2,13,11]",35.29,5.88,12.46,17.65
"[0,16,8,7,3,4,5,15,14,6,9,12,10,1,13,2,11]",35.29,5.88,12.46,17.65
"[0,11,8,16,7,4,3,14,15,6,5,10,12,9,1,13,2]",35.29,0.00,7.27,11.76
"[0,14,6,15,5,4,3,8,16,7,1,9,12,10,13,2,11]",35.29,0.00,7.27,11.76
